Phase,Scene,Planner,Seed,Success,Length,Clearance,Time
body,w5,RRT,52,False,0.0,0.0,0.0078
body,w5,RRT,53,True,55.702,2,0.0013
body,w5,RRT,54,False,0.0,0.0,0.0083
body,w5,RRT,55,True,57.533,1,0.0029
body,w5,RRT,56,True,58.964,2,0.0012
body,w5,RRT,57,True,64.715,2,0.0079
body,w5,RRT,58,True,56.984,2,0.0059
body,w5,RRT,59,True,59.475,2,0.0055
body,w5,RRT,60,True,60.343,1,0.0057
body,w5,RRT,61,False,0.0,0.0,0.0081
body,w5,RRT,62,True,58.955,1,0.0077
body,w5,RRT,63,True,57.468,1,0.0033
body,w5,RRT,64,True,60.108,1,0.0043
body,w5,RRT,65,True,57.644,1,0.0039
body,w5,RRT,66,True,56.074,1,0.0024
body,w5,RRT,67,True,54.064,1,0.0033
body,w5,RRT,68,True,60.191,1,0.0065
body,w5,RRT,69,True,57.198,1,0.0061
body,w5,RRT,70,True,56.492,1,0.0085
body,w5,RRT,71,True,58.138,1,0.0068
body,w5,RRT,72,True,56.285,1,0.0036
body,w5,RRT,73,False,0.0,0.0,0.008
body,w5,RRT,74,True,62.278,1,0.0056
body,w5,RRT,75,True,55.972,2,0.0085
body,w5,RRT,76,True,55.718,1,0.0028
body,w5,RRT,77,True,61.84,1,0.0037
body,w5,RRT,78,True,58.604,1,0.0022
body,w5,RRT,79,False,0.0,0.0,0.0073
body,w5,RRT,80,True,58.191,1,0.006
body,w5,RRT,81,False,0.0,0.0,0.0078
body,w5,RRT,82,True,55.281,1,0.0062
body,w5,RRT,83,True,57.437,1,0.0057
body,w5,RRT,84,True,60.873,1,0.0055
body,w5,RRT,85,True,55.876,2,0.0026
body,w5,RRT,86,True,58.064,2,0.0037
body,w5,RRT,87,True,62.193,1,0.0058
body,w5,RRT,88,False,0.0,0.0,0.0074
body,w5,RRT,89,True,65.402,1,0.0026
body,w5,RRT,90,True,55.973,1,0.0013
body,w5,RRT,91,False,0.0,0.0,0.0083
body,w5,RRT,92,True,58.136,1,0.0077
body,w5,RRT,93,True,54.621,1,0.0036
body,w5,RRT,94,False,0.0,0.0,0.0105
body,w5,RRT,95,True,58.955,1,0.0024
body,w5,RRT,96,False,0.0,0.0,0.0082
body,w5,RRT,97,True,55.711,2,0.0036
body,w5,RRT,98,True,58.119,2,0.0031
body,w5,RRT,99,False,0.0,0.0,0.0077
body,w5,RRT*,0,True,51.023,1,0.0119
body,w5,RRT*,1,True,52.405,2,0.011
body,w5,RRT*,2,True,53.289,1,0.0138
body,w5,RRT*,3,True,52.214,1,0.0136
body,w5,RRT*,4,True,51.582,1,0.0153
body,w5,RRT*,5,True,53.055,1,0.0162
body,w5,RRT*,6,True,51.819,1,0.0178
body,w5,RRT*,7,True,50.999,2,0.0172
body,w5,RRT*,8,True,53.256,1,0.0254
body,w5,RRT*,9,True,51.677,2,0.0114
body,w5,RRT*,10,True,51.584,2,0.0293
body,w5,RRT*,11,True,53.797,1,0.0248
body,w5,RRT*,12,False,0.0,0.0,0.0136
body,w5,RRT*,13,False,0.0,0.0,0.0131
body,w5,RRT*,14,True,52.383,2,0.0151
body,w5,RRT*,15,False,0.0,0.0,0.0129
body,w5,RRT*,16,False,0.0,0.0,0.0104
body,w5,RRT*,17,True,51.128,1,0.0261
body,w5,RRT*,18,True,51.237,1,0.017
body,w5,RRT*,19,True,52.845,2,0.0166
body,w5,RRT*,20,True,51.398,1,0.0135
body,w5,RRT*,21,True,51.627,1,0.0173
body,w5,RRT*,22,False,0.0,0.0,0.011
body,w5,RRT*,23,True,52.469,1,0.0135
body,w5,RRT*,24,True,51.762,2,0.0165
body,w5,RRT*,25,True,52.556,2,0.0138
body,w5,RRT*,26,False,0.0,0.0,0.01
body,w5,RRT*,27,True,51.361,1,0.017
body,w5,RRT*,28,True,51.623,1,0.0152
body,w5,RRT*,29,False,0.0,0.0,0.0104
body,w5,RRT*,30,True,52.186,1,0.0163
body,w5,RRT*,31,True,52.494,2,0.0133
body,w5,RRT*,32,False,0.0,0.0,0.0125
body,w5,RRT*,33,False,0.0,0.0,0.0101
body,w5,RRT*,34,True,54.694,2,0.0131
body,w5,RRT*,35,True,52.077,2,0.0169
body,w5,RRT*,36,True,52.251,2,0.0153
body,w5,RRT*,37,False,0.0,0.0,0.0122
body,w5,RRT*,38,True,51.876,1,0.0144
body,w5,RRT*,39,False,0.0,0.0,0.0109
body,w5,RRT*,40,True,51.454,1,0.0184
body,w5,RRT*,41,True,52.533,1,0.0146
body,w5,RRT*,42,False,0.0,0.0,0.0139
body,w5,RRT*,43,False,0.0,0.0,0.0138
body,w5,RRT*,44,True,51.705,2,0.0167
body,w5,RRT*,45,False,0.0,0.0,0.0092
body,w5,RRT*,46,False,0.0,0.0,0.0138
body,w5,RRT*,47,True,51.1,1,0.0169
body,w5,RRT*,48,True,53.426,1,0.0152
body,w5,RRT*,49,True,52.417,1,0.0198
body,w5,RRT*,50,True,51.513,1,0.0163
body,w5,RRT*,51,True,52.775,2,0.0156
body,w5,RRT*,52,False,0.0,0.0,0.0097
body,w5,RRT*,53,True,52.586,2,0.0174
body,w5,RRT*,54,False,0.0,0.0,0.0131
body,w5,RRT*,55,True,50.999,1,0.0152
body,w5,RRT*,56,True,51.695,2,0.0194
body,w5,RRT*,57,True,52.183,1,0.0135
body,w5,RRT*,58,True,51.517,1,0.0155
body,w5,RRT*,59,True,51.54,2,0.0158
body,w5,RRT*,60,True,51.632,1,0.0147
body,w5,RRT*,61,False,0.0,0.0,0.0108
body,w5,RRT*,62,True,51.917,1,0.012
body,w5,RRT*,63,True,54.933,2,0.0155
body,w5,RRT*,64,True,52.437,2,0.0155
body,w5,RRT*,65,True,52.04,2,0.0155
body,w5,RRT*,66,True,51.676,2,0.0172
body,w5,RRT*,67,True,51.6,1,0.0147
body,w5,RRT*,68,True,53.067,2,0.0153
body,w5,RRT*,69,True,53.164,2,0.0136
body,w5,RRT*,70,True,51.381,1,0.0142
body,w5,RRT*,71,True,52.455,1,0.0167
body,w5,RRT*,72,True,51.584,1,0.0163
body,w5,RRT*,73,False,0.0,0.0,0.0103
body,w5,RRT*,74,True,52.14,2,0.0161
body,w5,RRT*,75,True,52.636,1,0.0163
body,w5,RRT*,76,True,51.782,2,0.0194
body,w5,RRT*,77,True,51.794,2,0.0156
body,w5,RRT*,78,True,51.022,1,0.0159
body,w5,RRT*,79,False,0.0,0.0,0.0102
body,w5,RRT*,80,True,52.639,2,0.015
body,w5,RRT*,81,False,0.0,0.0,0.0113
body,w5,RRT*,82,True,51.082,2,0.0143
body,w5,RRT*,83,True,51.448,1,0.0155
body,w5,RRT*,84,True,51.805,1,0.0159
body,w5,RRT*,85,True,51.143,1,0.023
body,w5,RRT*,86,True,51.59,1,0.0162
body,w5,RRT*,87,True,52.67,2,0.0233
body,w5,RRT*,88,False,0.0,0.0,0.0109
body,w5,RRT*,89,True,51.806,1,0.0173
body,w5,RRT*,90,True,51.185,1,0.0164
body,w5,RRT*,91,False,0.0,0.0,0.0103
body,w5,RRT*,92,True,53.332,1,0.0145
body,w5,RRT*,93,True,50.683,1,0.0171
body,w5,RRT*,94,False,0.0,0.0,0.0158
body,w5,RRT*,95,True,50.776,1,0.0173
body,w5,RRT*,96,False,0.0,0.0,0.011
body,w5,RRT*,97,True,52.312,2,0.0179
body,w5,RRT*,98,True,51.245,1,0.0191
body,w5,RRT*,99,False,0.0,0.0,0.0095
body,w4,RRT,0,False,0.0,0.0,0.0076
body,w4,RRT,1,False,0.0,0.0,0.0082
body,w4,RRT,2,False,0.0,0.0,0.0081
body,w4,RRT,3,False,0.0,0.0,0.0076
body,w4,RRT,4,False,0.0,0.0,0.0082
body,w4,RRT,5,False,0.0,0.0,0.008
body,w4,RRT,6,False,0.0,0.0,0.0086
body,w4,RRT,7,False,0.0,0.0,0.008
body,w4,RRT,8,False,0.0,0.0,0.0089
body,w4,RRT,9,False,0.0,0.0,0.0081
body,w4,RRT,10,False,0.0,0.0,0.0077
body,w4,RRT,11,False,0.0,0.0,0.0083
body,w4,RRT,12,False,0.0,0.0,0.0081
body,w4,RRT,13,False,0.0,0.0,0.0092
body,w4,RRT,14,False,0.0,0.0,0.0075
body,w4,RRT,15,False,0.0,0.0,0.0086
body,w4,RRT,16,False,0.0,0.0,0.0082
body,w4,RRT,17,False,0.0,0.0,0.0077
body,w4,RRT,18,False,0.0,0.0,0.0075
body,w4,RRT,19,False,0.0,0.0,0.0093
body,w4,RRT,20,False,0.0,0.0,0.0084
body,w4,RRT,21,False,0.0,0.0,0.0079
body,w4,RRT,22,False,0.0,0.0,0.0089
body,w4,RRT,23,False,0.0,0.0,0.0077
body,w4,RRT,24,False,0.0,0.0,0.0085
body,w4,RRT,25,False,0.0,0.0,0.0084
body,w4,RRT,26,False,0.0,0.0,0.008
body,w4,RRT,27,False,0.0,0.0,0.0072
body,w4,RRT,28,False,0.0,0.0,0.0079
body,w4,RRT,29,False,0.0,0.0,0.0079
body,w4,RRT,30,False,0.0,0.0,0.0082
body,w4,RRT,31,False,0.0,0.0,0.008
body,w4,RRT,32,False,0.0,0.0,0.008
body,w4,RRT,33,False,0.0,0.0,0.008
body,w4,RRT,34,False,0.0,0.0,0.0077
body,w4,RRT,35,False,0.0,0.0,0.0081
body,w4,RRT,36,False,0.0,0.0,0.0081
body,w4,RRT,37,False,0.0,0.0,0.0078
body,w4,RRT,38,False,0.0,0.0,0.0081
body,w4,RRT,39,False,0.0,0.0,0.008
body,w4,RRT,40,False,0.0,0.0,0.008
body,w4,RRT,41,False,0.0,0.0,0.0077
body,w4,RRT,42,False,0.0,0.0,0.0082
body,w4,RRT,43,False,0.0,0.0,0.0083
body,w4,RRT,44,False,0.0,0.0,0.0079
body,w4,RRT,45,False,0.0,0.0,0.0068
body,w4,RRT,46,False,0.0,0.0,0.0085
body,w4,RRT,47,False,0.0,0.0,0.0075
body,w4,RRT,48,False,0.0,0.0,0.0079
body,w4,RRT,49,False,0.0,0.0,0.008
body,w4,RRT,50,False,0.0,0.0,0.008
body,w4,RRT,51,False,0.0,0.0,0.0069
body,w4,RRT,52,False,0.0,0.0,0.0078
body,w4,RRT,53,False,0.0,0.0,0.0075
body,w4,RRT,54,False,0.0,0.0,0.008
body,w4,RRT,55,False,0.0,0.0,0.0075
body,w4,RRT,56,False,0.0,0.0,0.0079
body,w4,RRT,57,False,0.0,0.0,0.0084
body,w4,RRT,58,False,0.0,0.0,0.0079
body,w4,RRT,59,False,0.0,0.0,0.0082
body,w4,RRT,60,False,0.0,0.0,0.0083
body,w4,RRT,61,False,0.0,0.0,0.008
body,w4,RRT,62,False,0.0,0.0,0.0083
body,w4,RRT,63,False,0.0,0.0,0.0076
body,w4,RRT,64,False,0.0,0.0,0.0083
body,w4,RRT,65,False,0.0,0.0,0.0078
body,w4,RRT,66,False,0.0,0.0,0.007
body,w4,RRT,67,False,0.0,0.0,0.0075
body,w4,RRT,68,False,0.0,0.0,0.008
body,w4,RRT,69,False,0.0,0.0,0.0078
body,w4,RRT,70,False,0.0,0.0,0.0085
body,w4,RRT,71,False,0.0,0.0,0.0079
body,w4,RRT,72,False,0.0,0.0,0.0085
body,w4,RRT,73,False,0.0,0.0,0.0081
body,w4,RRT,74,False,0.0,0.0,0.0087
body,w4,RRT,75,False,0.0,0.0,0.008
body,w4,RRT,76,False,0.0,0.0,0.0076
body,w4,RRT,77,False,0.0,0.0,0.0075
body,w4,RRT,78,False,0.0,0.0,0.0074
body,w4,RRT,79,False,0.0,0.0,0.0075
body,w4,RRT,80,False,0.0,0.0,0.0081
body,w4,RRT,81,False,0.0,0.0,0.0077
body,w4,RRT,82,False,0.0,0.0,0.0075
body,w4,RRT,83,False,0.0,0.0,0.009
body,w4,RRT,84,False,0.0,0.0,0.0076
body,w4,RRT,85,False,0.0,0.0,0.0082
body,w4,RRT,86,False,0.0,0.0,0.0073
body,w4,RRT,87,False,0.0,0.0,0.0083
body,w4,RRT,88,False,0.0,0.0,0.0074
body,w4,RRT,89,False,0.0,0.0,0.0089
body,w4,RRT,90,False,0.0,0.0,0.0073
body,w4,RRT,91,False,0.0,0.0,0.0086
body,w4,RRT,92,False,0.0,0.0,0.0071
body,w4,RRT,93,False,0.0,0.0,0.008
body,w4,RRT,94,False,0.0,0.0,0.0082
body,w4,RRT,95,False,0.0,0.0,0.0089
body,w4,RRT,96,False,0.0,0.0,0.0083
body,w4,RRT,97,False,0.0,0.0,0.0083
body,w4,RRT,98,False,0.0,0.0,0.0084
body,w4,RRT,99,False,0.0,0.0,0.0073
body,w4,RRT*,0,False,0.0,0.0,0.0099
body,w4,RRT*,1,False,0.0,0.0,0.0097
body,w4,RRT*,2,False,0.0,0.0,0.0102
body,w4,RRT*,3,False,0.0,0.0,0.0097
body,w4,RRT*,4,False,0.0,0.0,0.0097
body,w4,RRT*,5,False,0.0,0.0,0.0101
body,w4,RRT*,6,False,0.0,0.0,0.0115
body,w4,RRT*,7,False,0.0,0.0,0.0093
body,w4,RRT*,8,False,0.0,0.0,0.0108
body,w4,RRT*,9,False,0.0,0.0,0.0107
body,w4,RRT*,10,False,0.0,0.0,0.0096
body,w4,RRT*,11,False,0.0,0.0,0.0101
body,w4,RRT*,12,False,0.0,0.0,0.0098
body,w4,RRT*,13,False,0.0,0.0,0.0103
body,w4,RRT*,14,False,0.0,0.0,0.0095
body,w4,RRT*,15,False,0.0,0.0,0.0104
body,w4,RRT*,16,False,0.0,0.0,0.0101
body,w4,RRT*,17,False,0.0,0.0,0.0089
body,w4,RRT*,18,False,0.0,0.0,0.0097
body,w4,RRT*,19,False,0.0,0.0,0.0116
body,w4,RRT*,20,False,0.0,0.0,0.011
body,w4,RRT*,21,False,0.0,0.0,0.0104
body,w4,RRT*,22,False,0.0,0.0,0.0109
body,w4,RRT*,23,False,0.0,0.0,0.01
body,w4,RRT*,24,False,0.0,0.0,0.0108
body,w4,RRT*,25,False,0.0,0.0,0.0106
body,w4,RRT*,26,False,0.0,0.0,0.0105
body,w4,RRT*,27,False,0.0,0.0,0.0085
body,w4,RRT*,28,False,0.0,0.0,0.0097
body,w4,RRT*,29,False,0.0,0.0,0.0099
body,w4,RRT*,30,False,0.0,0.0,0.0169
body,w4,RRT*,31,False,0.0,0.0,0.0156
body,w4,RRT*,32,False,0.0,0.0,0.0164
body,w4,RRT*,33,False,0.0,0.0,0.0154
body,w4,RRT*,34,False,0.0,0.0,0.0114
body,w4,RRT*,35,False,0.0,0.0,0.0098
body,w4,RRT*,36,False,0.0,0.0,0.0097
body,w4,RRT*,37,False,0.0,0.0,0.0097
body,w4,RRT*,38,False,0.0,0.0,0.0094
body,w4,RRT*,39,False,0.0,0.0,0.0089
body,w4,RRT*,40,False,0.0,0.0,0.0094
body,w4,RRT*,41,False,0.0,0.0,0.0146
body,w4,RRT*,42,False,0.0,0.0,0.0135
body,w4,RRT*,43,False,0.0,0.0,0.01
body,w4,RRT*,44,False,0.0,0.0,0.009
body,w4,RRT*,45,False,0.0,0.0,0.0084
body,w4,RRT*,46,False,0.0,0.0,0.0109
body,w4,RRT*,47,False,0.0,0.0,0.0104
body,w4,RRT*,48,False,0.0,0.0,0.0128
body,w4,RRT*,49,False,0.0,0.0,0.0116
body,w4,RRT*,50,False,0.0,0.0,0.0095
body,w4,RRT*,51,False,0.0,0.0,0.0084
body,w4,RRT*,52,False,0.0,0.0,0.0096
body,w4,RRT*,53,False,0.0,0.0,0.0096
body,w4,RRT*,54,False,0.0,0.0,0.0102
body,w4,RRT*,55,False,0.0,0.0,0.009
body,w4,RRT*,56,False,0.0,0.0,0.0103
body,w4,RRT*,57,False,0.0,0.0,0.0105
body,w4,RRT*,58,False,0.0,0.0,0.0097
body,w4,RRT*,59,False,0.0,0.0,0.0106
body,w4,RRT*,60,False,0.0,0.0,0.0102
body,w4,RRT*,61,False,0.0,0.0,0.0099
body,w4,RRT*,62,False,0.0,0.0,0.0107
body,w4,RRT*,63,False,0.0,0.0,0.0097
body,w4,RRT*,64,False,0.0,0.0,0.0104
body,w4,RRT*,65,False,0.0,0.0,0.0098
body,w4,RRT*,66,False,0.0,0.0,0.0087
body,w4,RRT*,67,False,0.0,0.0,0.0098
body,w4,RRT*,68,False,0.0,0.0,0.0103
body,w4,RRT*,69,False,0.0,0.0,0.0098
body,w4,RRT*,70,False,0.0,0.0,0.0108
body,w4,RRT*,71,False,0.0,0.0,0.0102
body,w4,RRT*,72,False,0.0,0.0,0.0113
body,w4,RRT*,73,False,0.0,0.0,0.0101
body,w4,RRT*,74,False,0.0,0.0,0.0129
body,w4,RRT*,75,False,0.0,0.0,0.0096
body,w4,RRT*,76,False,0.0,0.0,0.0099
body,w4,RRT*,77,False,0.0,0.0,0.0093
body,w4,RRT*,78,False,0.0,0.0,0.0093
body,w4,RRT*,79,False,0.0,0.0,0.0092
body,w4,RRT*,80,False,0.0,0.0,0.0108
body,w4,RRT*,81,False,0.0,0.0,0.01
body,w4,RRT*,82,False,0.0,0.0,0.0098
body,w4,RRT*,83,False,0.0,0.0,0.011
body,w4,RRT*,84,False,0.0,0.0,0.0172
body,w4,RRT*,85,False,0.0,0.0,0.0099
body,w4,RRT*,86,False,0.0,0.0,0.0175
body,w4,RRT*,87,False,0.0,0.0,0.0106
body,w4,RRT*,88,False,0.0,0.0,0.0088
body,w4,RRT*,89,False,0.0,0.0,0.0094
body,w4,RRT*,90,False,0.0,0.0,0.0091
body,w4,RRT*,91,False,0.0,0.0,0.0104
body,w4,RRT*,92,False,0.0,0.0,0.0089
body,w4,RRT*,93,False,0.0,0.0,0.0103
body,w4,RRT*,94,False,0.0,0.0,0.0109
body,w4,RRT*,95,False,0.0,0.0,0.0111
body,w4,RRT*,96,False,0.0,0.0,0.0112
body,w4,RRT*,97,False,0.0,0.0,0.0104
body,w4,RRT*,98,False,0.0,0.0,0.0107
body,w4,RRT*,99,False,0.0,0.0,0.0093
body,wide,RRT,0,True,53.27,3,0.0005
body,wide,RRT,1,True,57.27,3,0.0005
body,wide,RRT,2,True,50.175,4,0.0005
body,wide,RRT,3,True,58.395,3,0.0006
body,wide,RRT,4,True,53.207,2,0.0016
body,wide,RRT,5,True,55.02,4,0.0012
body,wide,RRT,6,True,58.055,4,0.0006
body,wide,RRT,7,True,59.785,2,0.0011
body,wide,RRT,8,True,55.166,3,0.0013
body,wide,RRT,9,True,55.024,4,0.0007
body,wide,RRT,10,True,49.227,4,0.001
body,wide,RRT,11,True,53.785,4,0.0016
body,wide,RRT,12,True,49.687,4,0.0011
body,wide,RRT,13,True,53.963,3,0.0015
body,wide,RRT,14,True,78.479,2,0.0026
body,wide,RRT,15,True,54.129,2,0.0006
body,wide,RRT,16,True,53.789,2,0.0019
body,wide,RRT,17,True,54.471,4,0.0007
body,wide,RRT,18,True,54.442,3,0.0007
body,wide,RRT,19,True,57.561,4,0.0005
body,wide,RRT,20,True,59.257,3,0.0005
body,wide,RRT,21,True,51.02,4,0.0005
body,wide,RRT,22,True,52.768,2,0.0019
body,wide,RRT,23,True,59.601,4,0.0013
body,wide,RRT,24,True,57.301,4,0.0007
body,wide,RRT,25,True,52.389,3,0.0005
body,wide,RRT,26,True,52.679,4,0.0005
body,wide,RRT,27,True,56.141,2,0.0007
body,wide,RRT,28,True,57.634,3,0.0008
body,wide,RRT,29,True,51.954,4,0.0007
body,wide,RRT,30,True,59.46,3,0.0008
body,wide,RRT,31,True,56.191,4,0.0006
body,wide,RRT,32,True,58.641,4,0.0017
body,wide,RRT,33,True,68.815,2,0.0015
body,wide,RRT,34,True,52.284,4,0.0008
body,wide,RRT,35,True,54.964,4,0.0012
body,wide,RRT,36,True,58.38,3,0.0031
body,wide,RRT,37,True,74.191,2,0.0024
body,wide,RRT,38,True,66.497,3,0.0007
body,wide,RRT,39,True,51.625,4,0.0006
body,wide,RRT,40,True,53.266,4,0.0009
body,wide,RRT,41,True,60.173,3,0.0009
body,wide,RRT,42,True,61.126,3,0.0072
body,wide,RRT,43,True,62.36,4,0.0007
body,wide,RRT,44,True,66.707,4,0.0011
body,wide,RRT,45,True,52.55,3,0.0007
body,wide,RRT,46,True,57.561,3,0.0012
body,wide,RRT,47,True,56.351,3,0.0004
body,wide,RRT,48,True,54.603,4,0.0007
body,wide,RRT,49,True,51.848,4,0.0015
body,wide,RRT,50,True,50.631,4,0.0004
body,wide,RRT,51,True,60.173,4,0.0006
body,wide,RRT,52,True,53.047,3,0.0007
body,wide,RRT,53,True,56.128,4,0.0008
body,wide,RRT,54,True,54.946,4,0.0006
body,wide,RRT,55,True,58.661,4,0.0011
body,wide,RRT,56,True,54.778,4,0.0008
body,wide,RRT,57,True,54.893,4,0.0011
body,wide,RRT,58,True,69.422,2,0.0022
body,wide,RRT,59,True,56.762,3,0.0009
body,wide,RRT,60,True,54.743,4,0.001
body,wide,RRT,61,True,51.45,4,0.0007
body,wide,RRT,62,True,61.876,2,0.0016
body,wide,RRT,63,True,54.442,4,0.001
body,wide,RRT,64,True,64.037,4,0.0007
body,wide,RRT,65,True,57.27,4,0.0004
body,wide,RRT,66,True,57.402,4,0.0009
body,wide,RRT,67,True,59.533,4,0.0011
body,wide,RRT,68,True,60.357,4,0.0008
body,wide,RRT,69,True,50.026,4,0.0008
body,wide,RRT,70,True,62.493,3,0.0012
body,wide,RRT,71,True,59.136,3,0.0008
body,wide,RRT,72,True,53.461,4,0.0008
body,wide,RRT,73,True,52.278,3,0.0004
body,wide,RRT,74,True,52.612,4,0.0021
body,wide,RRT,75,True,49.131,4,0.0008
body,wide,RRT,76,True,52.127,4,0.0008
body,wide,RRT,77,True,59.349,4,0.0004
body,wide,RRT,78,True,52.568,4,0.0009
body,wide,RRT,79,True,59.198,3,0.0011
body,wide,RRT,80,True,56.38,2,0.0011
body,wide,RRT,81,True,64.075,3,0.002
body,wide,RRT,82,True,60.026,4,0.0014
body,wide,RRT,83,True,52.67,4,0.0008
body,wide,RRT,84,True,64.845,2,0.0042
body,wide,RRT,85,True,51.45,2,0.0013
body,wide,RRT,86,True,60.825,3,0.0012
body,wide,RRT,87,True,72.718,2,0.0056
body,wide,RRT,88,True,63.784,2,0.0032
body,wide,RRT,89,True,63.282,2,0.0012
body,wide,RRT,90,True,63.097,3,0.0012
body,wide,RRT,91,True,64.758,2,0.002
body,wide,RRT,92,True,53.591,4,0.0004
body,wide,RRT,93,True,53.61,3,0.001
body,wide,RRT,94,True,62.725,4,0.0019
body,wide,RRT,95,True,55.447,3,0.0032
body,wide,RRT,96,True,62.333,3,0.001
body,wide,RRT,97,True,54.129,4,0.0009
body,wide,RRT,98,True,64.57,2,0.0019
body,wide,RRT,99,True,55.381,4,0.0014
body,wide,RRT*,0,True,46.547,4,0.0333
body,wide,RRT*,1,True,47.441,3,0.0337
body,wide,RRT*,2,True,46.623,4,0.0371
body,wide,RRT*,3,True,46.651,4,0.0369
body,wide,RRT*,4,True,46.925,4,0.0352
body,wide,RRT*,5,True,46.736,4,0.037
body,wide,RRT*,6,True,46.801,4,0.0369
body,wide,RRT*,7,True,46.725,4,0.0367
body,wide,RRT*,8,True,46.651,4,0.0381
body,wide,RRT*,9,True,46.673,4,0.0359
body,wide,RRT*,10,True,46.999,4,0.0381
body,wide,RRT*,11,True,46.538,4,0.0365
body,wide,RRT*,12,True,46.686,4,0.0375
body,wide,RRT*,13,True,46.941,4,0.0401
body,wide,RRT*,14,True,46.938,4,0.0378
body,wide,RRT*,15,True,47.6,4,0.0382
body,wide,RRT*,16,True,46.935,4,0.0361
body,wide,RRT*,17,True,46.936,4,0.0378
body,wide,RRT*,18,True,46.638,4,0.0402
body,wide,RRT*,19,True,46.649,4,0.0377
body,wide,RRT*,20,True,47.086,4,0.0354
body,wide,RRT*,21,True,47.021,4,0.0355
body,wide,RRT*,22,True,46.562,4,0.039
body,wide,RRT*,23,True,46.486,4,0.0353
body,wide,RRT*,24,True,47.037,3,0.0371
body,wide,RRT*,25,True,46.976,3,0.0347
body,wide,RRT*,26,True,46.725,4,0.0367
body,wide,RRT*,27,True,46.677,4,0.0371
body,wide,RRT*,28,True,46.786,4,0.0394
body,wide,RRT*,29,True,46.686,4,0.0379
body,wide,RRT*,30,True,46.948,4,0.0357
body,wide,RRT*,31,True,46.756,4,0.0417
body,wide,RRT*,32,True,47.258,4,0.0368
body,wide,RRT*,33,True,46.799,4,0.0406
body,wide,RRT*,34,True,46.662,4,0.039
body,wide,RRT*,35,True,46.561,4,0.0388
body,wide,RRT*,36,True,46.71,4,0.0497
body,wide,RRT*,37,True,46.955,4,0.0507
body,wide,RRT*,38,True,47.229,4,0.036
body,wide,RRT*,39,True,46.825,4,0.0364
body,wide,RRT*,40,True,46.886,4,0.0389
body,wide,RRT*,41,True,46.662,4,0.0372
body,wide,RRT*,42,True,46.799,4,0.0378
body,wide,RRT*,43,True,46.623,4,0.0376
body,wide,RRT*,44,True,46.764,4,0.0371
body,wide,RRT*,45,True,46.765,4,0.0384
body,wide,RRT*,46,True,46.71,4,0.0395
body,wide,RRT*,47,True,46.551,4,0.041
body,wide,RRT*,48,True,46.612,4,0.0413
body,wide,RRT*,49,True,46.788,4,0.0359
body,wide,RRT*,50,True,46.538,4,0.0435
body,wide,RRT*,51,True,46.686,4,0.0393
body,wide,RRT*,52,True,47.203,4,0.0362
body,wide,RRT*,53,True,46.688,4,0.0372
body,wide,RRT*,54,True,46.786,4,0.0405
body,wide,RRT*,55,True,46.949,4,0.0513
body,wide,RRT*,56,True,46.814,4,0.0377
body,wide,RRT*,57,True,46.686,4,0.0366
body,wide,RRT*,58,True,46.562,4,0.0357
body,wide,RRT*,59,True,46.873,4,0.0373
body,wide,RRT*,60,True,47.029,4,0.0385
body,wide,RRT*,61,True,47.086,4,0.0353
body,wide,RRT*,62,True,46.759,4,0.0409
body,wide,RRT*,63,True,47.338,4,0.0374
body,wide,RRT*,64,True,46.992,4,0.0379
body,wide,RRT*,65,True,46.831,4,0.0364
body,wide,RRT*,66,True,46.751,4,0.0405
body,wide,RRT*,67,True,46.638,4,0.0383
body,wide,RRT*,68,True,46.499,4,0.0343
body,wide,RRT*,69,True,46.562,4,0.0396
body,wide,RRT*,70,True,47.043,4,0.0404
body,wide,RRT*,71,True,47.593,4,0.0371
body,wide,RRT*,72,True,47.172,4,0.0405
body,wide,RRT*,73,True,46.647,4,0.0369
body,wide,RRT*,74,True,46.838,4,0.0368
body,wide,RRT*,75,True,46.412,4,0.0372
body,wide,RRT*,76,True,46.736,4,0.0364
body,wide,RRT*,77,True,46.81,4,0.0376
body,wide,RRT*,78,True,46.638,4,0.037
body,wide,RRT*,79,True,46.812,4,0.0402
body,wide,RRT*,80,True,46.919,4,0.0371
body,wide,RRT*,81,True,46.701,4,0.0353
body,wide,RRT*,82,True,46.725,4,0.0382
body,wide,RRT*,83,True,46.647,4,0.0396
body,wide,RRT*,84,True,47.489,4,0.0367
body,wide,RRT*,85,True,47.011,4,0.0392
body,wide,RRT*,86,True,46.525,4,0.0371
body,wide,RRT*,87,True,47.249,4,0.0376
body,wide,RRT*,88,True,46.81,4,0.0402
body,wide,RRT*,89,True,46.76,4,0.0362
body,wide,RRT*,90,True,47.16,3,0.0365
body,wide,RRT*,91,True,46.923,4,0.0388
body,wide,RRT*,92,True,47.075,4,0.0389
body,wide,RRT*,93,True,46.736,4,0.0354
body,wide,RRT*,94,True,46.588,4,0.0374
body,wide,RRT*,95,True,46.799,4,0.0395
body,wide,RRT*,96,True,46.914,4,0.0398
body,wide,RRT*,97,True,46.562,4,0.0435
body,wide,RRT*,98,True,47.02,4,0.0467
body,wide,RRT*,99,True,46.736,4,0.0396
body,multi,RRT,0,True,60.957,1,0.0009
body,multi,RRT,1,True,56.694,1,0.001
body,multi,RRT,2,True,61.992,2,0.0017
